workerid,proliferate.condition,audio,condition,face,first,image,race/gender,response,slide_number,slide_type,trial_num,error
928,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace3.png,Samantha,,female_white,0.89,,,9,
928,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/bffaces/bfFace1.png,Monique,,female_black,0.97,,,10,
928,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/wmfaces/wFace11.png,Ethan,,male_white,0.84,,,11,
928,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace3.png,Ebony,,female_black,0.76,,,12,
928,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Rebecca,,female_white,0,,,13,
928,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace1.png,Ryan,,male_white,0,,,14,
928,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/wmfaces/wFace12.png,Cody,,male_white,0.91,,,15,
934,norming,,,,,Jessica,,"[0, 'Jessica']",1,bot_check,,
934,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/bffaces/bfFace5.png,Monique,,female_black,0.62,,,0,
934,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace2.png,Dustin,,male_white,0,,,1,
934,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace1.png,Cody,,male_white,0.83,,,2,
934,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Tyree,,male_black,0,,,3,
934,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Keisha,,female_black,0.1,,,4,
934,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace8.png,Deandre,,male_black,0.8,,,5,
934,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Tanisha,,female_black,0.01,,,6,
934,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace2.png,Lamar,,male_black,0,,,7,
934,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Emily,,female_white,0,,,8,
934,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Aisha,,female_black,0.85,,,9,
934,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace3.png,Deion,,male_black,0.8,,,10,
934,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/wffaces/fFace3.png,Megan,,female_white,0.87,,,11,
934,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace10.png,Paul,,male_white,0,,,12,
934,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Samantha,,female_white,0,,,13,
934,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace12.png,Ryan,,male_white,0.86,,,14,
934,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace4.png,Victoria,,female_white,0.91,,,15,
916,norming,,,,,Susan,,"[0, 'Susan']",1,bot_check,,
916,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Ian,,male_white,0.1,,,0,
916,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Tanisha,,female_black,0.82,,,1,
916,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace3.png,Allison,,female_white,0.88,,,2,
916,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace4.png,Samantha,,female_white,0.92,,,3,
916,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace5.png,Hakeem,,male_black,0.04,,,4,
916,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Emily,,female_white,0.11,,,5,
916,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Shaniqua,,female_black,0.19,,,6,
916,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace11.png,Lamont,,male_black,0.07,,,7,
916,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace1.png,Tiara,,female_black,0.85,,,8,
